2.580000	0.532535	-0.846408
2.590000	0.524044	-0.851691
2.600000	0.515501	-0.856889
2.610000	0.506907	-0.862001
2.620000	0.498262	-0.867027
2.630000	0.489567	-0.871966
2.640000	0.480823	-0.876818
2.650000	0.472031	-0.881582
2.660000	0.463191	-0.886258
2.670000	0.454306	-0.890846
2.680000	0.445375	-0.895344
2.690000	0.436399	-0.899753
2.700000	0.427380	-0.904072
2.710000	0.418318	-0.908301
2.720000	0.409214	-0.912438
2.730000	0.400069	-0.916485
2.740000	0.390885	-0.920440
2.750000	0.381661	-0.924302
2.760000	0.372399	-0.928073
2.770000	0.363100	-0.931750
2.780000	0.353764	-0.935335
2.790000	0.344393	-0.938825
2.800000	0.334988	-0.942222
2.810000	0.325549	-0.945525
2.820000	0.316078	-0.948733
2.830000	0.306575	-0.951847
2.840000	0.297041	-0.954865
2.850000	0.287478	-0.957787
2.860000	0.277886	-0.960614
2.870000	0.268266	-0.963345
2.880000	0.258619	-0.965979
2.890000	0.248947	-0.968517
2.900000	0.239249	-0.970958
2.910000	0.229528	-0.973302
2.920000	0.219784	-0.975549
2.930000	0.210017	-0.977698
2.940000	0.200230	-0.979749
2.950000	0.190423	-0.981702
2.960000	0.180596	-0.983557
2.970000	0.170752	-0.985314
2.980000	0.160890	-0.986972
2.990000	0.151013	-0.988532
3.000000	0.141120	-0.989992
3.010000	0.131213	-0.991354
3.020000	0.121293	-0.992617
3.030000	0.111361	-0.993780
3.040000	0.101418	-0.994844
3.050000	0.091465	-0.995808
3.060000	0.081502	-0.996673
3.070000	0.071532	-0.997438
3.080000	0.061554	-0.998104
3.090000	0.051570	-0.998669
3.100000	0.041581	-0.999135
3.110000	0.031587	-0.999501
3.120000	0.021591	-0.999767
3.130000	0.011592	-0.999933
3.140000	0.001593	-0.999999
3.150000	-0.008407	-0.999965
3.160000	-0.018406	-0.999831
3.170000	-0.028404	-0.999597
3.180000	-0.038398	-0.999263
3.190000	-0.048388	-0.998829
3.200000	-0.058374	-0.998295
3.210000	-0.068354	-0.997661
3.220000	-0.078327	-0.996928
3.230000	-0.088292	-0.996095
3.240000	-0.098249	-0.995162
3.250000	-0.108195	-0.994130
3.260000	-0.118131	-0.992998
3.270000	-0.128055	-0.991767
3.280000	-0.137966	-0.990437
3.290000	-0.147863	-0.989008
3.300000	-0.157746	-0.987480
3.310000	-0.167612	-0.985853
3.320000	-0.177462	-0.984128
3.330000	-0.187295	-0.982304
3.340000	-0.197108	-0.980382
3.350000	-0.206902	-0.978362
3.360000	-0.216675	-0.976244
3.370000	-0.226427	-0.974028
3.380000	-0.236155	-0.971715
3.390000	-0.245861	-0.969305
3.400000	-0.255541	-0.966798
3.410000	-0.265196	-0.964194
3.420000	-0.274825	-0.961494
3.430000	-0.284426	-0.958698
3.440000	-0.293998	-0.955806
3.450000	-0.303542	-0.952818
3.460000	-0.313054	-0.949735
3.470000	-0.322536	-0.946557
3.480000	-0.331985	-0.943285
3.490000	-0.341401	-0.939918
3.500000	-0.350783	-0.936457
3.510000	-0.360130	-0.932902
3.520000	-0.369441	-0.929254
3.530000	-0.378715	-0.925513
3.540000	-0.387951	-0.921680
3.550000	-0.397148	-0.917755
3.560000	-0.406306	-0.913737
3.570000	-0.415423	-0.909629
3.580000	-0.424498	-0.905429
3.590000	-0.433531	-0.901139
3.600000	-0.442520	-0.896758
3.610000	-0.451466	-0.892288
3.620000	-0.460366	-0.887729
3.630000	-0.469220	-0.883081
3.640000	-0.478027	-0.878345
3.650000	-0.486787	-0.873521
3.660000	-0.495497	-0.868609
3.670000	-0.504159	-0.863611
3.680000	-0.512769	-0.858526
3.690000	-0.521329	-0.853356
3.700000	-0.529836	-0.848100
3.710000	-0.538291	-0.842759
3.720000	-0.546691	-0.837334
3.730000	-0.555037	-0.831826
3.740000	-0.563327	-0.826234
3.750000	-0.571561	-0.820559
3.760000	-0.579738	-0.814803
3.770000	-0.587857	-0.808965
3.780000	-0.595917	-0.803046
3.790000	-0.603918	-0.797047
3.800000	-0.611858	-0.790968
3.810000	-0.619737	-0.784810
3.820000	-0.627554	-0.778573
3.830000	-0.635308	-0.772259
3.840000	-0.642999	-0.765867
3.850000	-0.650625	-0.759399
3.860000	-0.658186	-0.752855
3.870000	-0.665682	-0.746236
3.880000	-0.673111	-0.739542
3.890000	-0.680473	-0.732774
3.900000	-0.687766	-0.725932
3.910000	-0.694991	-0.719018
3.920000	-0.702146	-0.712033
3.930000	-0.709231	-0.704976
3.940000	-0.716246	-0.697848
3.950000	-0.723188	-0.690651
3.960000	-0.730058	-0.683385
3.970000	-0.736856	-0.676050
3.980000	-0.743579	-0.668648
3.990000	-0.750228	-0.661179
4.000000	-0.756802	-0.653644
4.010000	-0.763301	-0.646043
4.020000	-0.769723	-0.638378
4.030000	-0.776068	-0.630649
4.040000	-0.782336	-0.622857
4.050000	-0.788525	-0.615002
4.060000	-0.794636	-0.607087
4.070000	-0.800667	-0.599110
4.080000	-0.806618	-0.591073
4.090000	-0.812488	-0.582978
4.100000	-0.818277	-0.574824
4.110000	-0.823984	-0.566613
4.120000	-0.829609	-0.558345
4.130000	-0.835151	-0.550021
4.140000	-0.840609	-0.541642
4.150000	-0.845984	-0.533209
4.160000	-0.851273	-0.524722
4.170000	-0.856478	-0.516184
4.180000	-0.861597	-0.507593
4.190000	-0.866630	-0.498952
4.200000	-0.871576	-0.490261
4.210000	-0.876435	-0.481521
4.220000	-0.881206	-0.472732
4.230000	-0.885889	-0.463897
4.240000	-0.890484	-0.455015
4.250000	-0.894989	-0.446087
4.260000	-0.899405	-0.437115
4.270000	-0.903732	-0.428100
4.280000	-0.907967	-0.419041
4.290000	-0.912112	-0.409941
4.300000	-0.916166	-0.400799
4.310000	-0.920128	-0.391618
4.320000	-0.923998	-0.382397
4.330000	-0.927776	-0.373138
4.340000	-0.931461	-0.363842
4.350000	-0.935053	-0.354509
4.360000	-0.938551	-0.345141
4.370000	-0.941955	-0.335738
4.380000	-0.945266	-0.326302
4.390000	-0.948481	-0.316833
4.400000	-0.951602	-0.307333
4.410000	-0.954628	-0.297802
4.420000	-0.957558	-0.288241
4.430000	-0.960392	-0.278651
4.440000	-0.963131	-0.269033
4.450000	-0.965773	-0.259389
4.460000	-0.968319	-0.249718
4.470000	-0.970767	-0.240022
4.480000	-0.973119	-0.230303
4.490000	-0.975373	-0.220560
4.500000	-0.977530	-0.210796
4.510000	-0.979589	-0.201010
4.520000	-0.981550	-0.191204
4.530000	-0.983413	-0.181379
4.540000	-0.985178	-0.171536
4.550000	-0.986844	-0.161676
4.560000	-0.988411	-0.151800
4.570000	-0.989880	-0.141908
4.580000	-0.991249	-0.132003
4.590000	-0.992520	-0.122084
4.600000	-0.993691	-0.112153
4.610000	-0.994763	-0.102210
4.620000	-0.995735	-0.092258
4.630000	-0.996608	-0.082296
4.640000	-0.997381	-0.072326
4.650000	-0.998054	-0.062349
4.660000	-0.998628	-0.052365
4.670000	-0.999102	-0.042376
4.680000	-0.999476	-0.032383
4.690000	-0.999749	-0.022387
4.700000	-0.999923	-0.012389
4.710000	-0.999997	-0.002389
4.720000	-0.999971	0.007611
4.730000	-0.999845	0.017610
4.740000	-0.999619	0.027608
4.750000	-0.999293	0.037602
4.760000	-0.998867	0.047593
4.770000	-0.998341	0.057579
4.780000	-0.997715	0.067560
4.790000	-0.996990	0.077533
4.800000	-0.996165	0.087499
4.810000	-0.995240	0.097456
4.820000	-0.994216	0.107403
4.830000	-0.993092	0.117340
4.840000	-0.991869	0.127265
4.850000	-0.990547	0.137177
4.860000	-0.989125	0.147076
4.870000	-0.987605	0.156959
4.880000	-0.985986	0.166827
4.890000	-0.984269	0.176679
4.900000	-0.982453	0.186512
4.910000	-0.980538	0.196327
4.920000	-0.978526	0.206123
4.930000	-0.976416	0.215898
4.940000	-0.974208	0.225651
4.950000	-0.971903	0.235381
4.960000	-0.969501	0.245089
4.970000	-0.967001	0.254771
4.980000	-0.964405	0.264428
4.990000	-0.961713	0.274059
5.000000	-0.958924	0.283662
